,osm_way_id,osm_start_node_id,osm_end_node_id
4011084,226504947,42842127,42841916
4011166,208824118,42508479,42534808
4011193,208824118,42532140,42534808
4011205,122625683,488264387,597311475
4011949,68666512,43016058,43016099
4012051,641915866,42497784,42527865
4012545,145079213,42466468,42527865
4012700,420341609,1942055035,1942055072
4013182,46889366,1942055076,1942055072
4013424,473884146,246649429,246649427
4013997,95181768,246648627,246649427
4014737,5671322,42442247,42430044
4014784,5669892,42430041,42430044
4015512,219050724,42470896,42519045
4015515,222271697,42492624,42519045
4015606,222271697,42530570,42519045
4015678,5681779,42466890,5410952613
4015689,5681779,42535920,5410952613
4015692,183794588,1942054780,1942054790
4016127,497383838,42474328,1942054790
4016147,583735204,1942054775,1942054790
4016603,244751654,2520521403,42721991
4016933,5696007,42726552,42721991
4016935,5696940,5334655551,5299144310
4017290,491675619,4837499474,4803647102
4017962,5710448,42928335,5488296519
4018027,375603806,42811847,42811851
4018028,375603806,42811858,42811851
4018066,352353875,5137326485,3581242903
4018278,220639025,42875122,42930918
4018281,220639025,42930958,42930918
4018286,5703173,42841468,42841471
4018320,443181532,4408056679,4408056682
4018404,133801723,42472511,42488018
4018409,133801723,42480025,42488018
4018416,122633460,42875404,42803184
4019149,588183071,446501048,446501054
4019687,497250986,4888388399,42435805
4020253,550514517,42439861,42435805
4020909,569369532,42435803,42435805
4021266,497250990,4888388400,42435805
4021992,220588501,42875473,42875476
4022622,227064535,42514981,42471156
4023093,460126497,1693893366,1693893358
4023096,220430634,5487784827,4202472619
4023839,5709535,42831562,42849569
4023855,420340919,1942054904,4202789439
4024355,5677047,42476360,42479181
4024415,5676816,42465043,42479181
4024976,543882298,42834804,42815289
4024978,543882298,42834808,42815289
4024986,420623113,4205805401,42428714
4025544,68668555,4205805398,42428714
4026230,420623125,1061531807,42428714
4026850,222788031,42980575,42980531
4026855,222788031,43021399,42980531
4026863,46869111,42865441,5487942641
4026936,46869111,42865438,5487942641
4027055,195743316,4207669595,42435237
4027795,46240372,5482291278,42435237
4027941,681050083,42834426,2700932407
4028263,681050078,42816313,2700932407
4028344,460585585,42466496,5487789890
4028636,5678929,42469395,42482032
4029380,274711146,42912609,42808880
4029382,451910414,42493249,42475491
4029445,451910414,42529535,42475491
4029487,276043627,42475001,42475491
4030126,667481206,42741781,42769147
4030130,667481206,42769150,42769147
4030152,420817870,2431641194,2431641177
4030866,420817870,4997237448,2431641177
4031564,420802703,43008045,4207106412
4031650,420802701,42972652,4207106412
4031667,524549834,42858910,42842331
4031736,5703211,42816100,42842331
4031739,524549834,42870415,42842331
4031788,583063234,5421246258,5421246259
4032309,5699920,42785815,42788248
4032562,500452658,6212365420,42496352
4033052,221689129,42467825,42496352
4033068,5678309,42497547,5488498232
4033330,374571145,42824008,42824012
4033855,484802829,3779614612,42824012
4033866,46786524,597826223,597826225
4033925,450610492,597728158,597826225
4034487,497252082,42438839,4888361107
4034549,195743160,5487817605,4888361107
4034694,226041002,42453005,42446949
4035230,671212509,42432444,42446949
4035974,420589297,42991749,42990967
4036011,420589297,42991746,42990967
4036050,420628434,4205944001,5481958917
4036448,420628434,5481958914,5481958917
4037007,5702725,42833085,42833088
4037045,447792828,42499385,42536300
4037498,447792828,42479660,42536300
4037634,420320418,2922103632,2922103630
4037659,222788177,42978973,5027538932
4037660,183794565,1942054371,1942054361
4038359,587079746,42468587,1942054361
4039072,46616995,42457282,42440079
4039124,46616995,42432799,42440079
4039244,5670853,42429216,42440079
4039250,38902355,462125677,462126018
4039251,5697360,42746487,42732096
4039261,5697361,42734131,42732096
4039270,46154736,42862864,42920309
4039284,46154736,2807212495,42920309
4039286,122633507,1369783100,42796634
4039741,122633461,42805424,42796634
4040243,221585914,42466943,42466939
4040955,5677950,42492346,42466939
4041231,46818462,598043807,598043810
4041270,46818464,479715801,598043810
4041942,248295491,42970682,43012237
4041949,220431513,42838766,42858334
4042625,220431513,42858980,42858334
4042924,420817567,42998727,5490153395
4042933,420817567,5490153398,5490153395
4042939,5707158,42788171,42900877
4043003,5707158,42868661,42900877
4043051,420278903,1372888774,1372888798
4043305,46594503,2858414628,2858414627
4043311,46594503,42745804,2858414627
4043312,5681324,42516898,42498771
4043349,5681324,42531001,42498771
4043353,5678401,42498769,42498771
4043354,276043632,42475513,42472176
4043789,497407038,42467480,42472176
4043990,5681645,42478748,42534723
4043991,46777170,597748752,597748741
4044735,5701193,42807986,42807990
4044772,5701193,42807993,42807990
4044780,420331932,2700932448,2700932442
4044846,222788033,42961222,43007805
4044850,5707681,42908871,42861216
4044860,5707681,42818468,42861216
4044863,46904227,2895451057,5488574514
4044864,46904227,2895451060,5488574514
4044869,5676803,42466234,1372888856
4044890,420584901,4205393279,1372888856
4045478,5681383,5487729896,5487729889
4045526,480456048,42493692,1257470473
4045560,480456048,42486209,1257470473
4045586,222912924,42477381,2318552172
4045756,305323031,3099326117,4207724566
4046151,198924764,5482217534,42836242
4046221,198924764,5482217525,42836242
4046317,420878842,42860179,5487758244
4046959,222278169,42503799,42511332
4047635,420589594,42988430,4205436897
4047853,420589607,4205436896,4205436897
4047990,133804489,2987758881,2991742388
4048337,49590906,42720501,42722100
4049081,242904293,5118538468,42903168
4049085,455687907,42442609,42433797
4049705,455687907,42442613,42433797
4050343,234725483,42427735,42433797
4050344,5679339,3659285264,2334107058
4050348,5679339,42504961,2334107058
4050349,219915223,42848228,42848226
4050650,5709181,42823090,42848226
4050699,219915223,42848224,42848226
4050757,5709181,5481959152,42848226
4050765,5700089,598669334,1934654562
4051124,118714485,598669198,1934654562
4051755,183794669,1942055335,1942055327
4051768,420342191,1942055341,1942055327
4052143,5671573,42448299,3569402533
4052677,351201921,42448305,3569402533
4053341,221432525,42513946,42505833
4053343,221725598,42934645,42907474
4053347,297818458,42907469,42907474
4053731,297818458,42888324,42907474
4053853,320584278,42445232,42445230
4054098,686125782,42429685,42445230
4054640,5678434,42499081,42499079
4055233,221585907,42505462,42499079
4055744,221753935,42504102,42499079
4056377,620726618,42788194,42788190
4056543,5697977,42754020,42738966
4056739,221777100,42505552,42505549
4057185,221777100,2564921615,42505549
4057755,458166897,42449947,42449948
4058499,420356171,42446977,42449948
4058649,222338138,42474223,42515868
4058905,222338138,42515872,42515868
4058931,220591220,42841282,42785627
4058971,574690292,42785631,42785627
4058973,220591220,5921270058,42785627
4059007,123001149,42475980,42475983
4059160,221601322,42521803,42475983
4059869,663513503,42836861,42843107
4059891,663513503,42843111,42843107
4059896,5681588,42468246,5487949686
4059899,5681588,42512369,5487949686
4059900,5703056,42838700,42838695
4059901,5705292,2110643835,42838695
4059902,208809527,42465561,42509517
4059989,221455440,42521246,42509517
4060373,5679374,42466034,42509517
4060385,208809534,42477666,42509517
4060845,552542892,5334655546,5334655544
4061478,155008808,42497721,598054736
4061943,221788478,42468581,42468579
4062625,221788478,42467776,42468579
4063252,221570529,42467777,42468579
4063524,5704914,42845486,5488359427
4063585,288939275,2924921658,2924921657
4064154,275128543,42867924,2924921657
4064226,551646029,42432990,42432992
4064778,5671597,42442659,42432992
4064818,551646029,42432994,42432992
4064849,46154338,42429838,42428371
4064895,222299275,42428373,42428371
4065521,198924773,42786722,42862775
4065778,198924773,42806985,42862775
4066323,219621444,42476156,1167649141
4066349,614873939,42490710,1167649141
4066442,241364265,562073884,562073889
4066474,242927197,42877749,562073889
4066508,46723482,488264429,597315979
4067252,230625643,42528473,42500985
4067275,420350505,4202891619,42844568
4067277,40350146,470210584,487107004
4067753,183104124,482592356,106109978
4068487,46738964,597444020,106109978
4069231,46865663,42509781,42534899
4069232,420354390,4202932325,42534899
4069336,420354390,5487904462,42534899
4069597,220639025,42926605,42887610
4069601,5706174,42837590,42887610
4069603,220639025,42879393,42887610
4069611,420629968,42469494,4205946594
4070246,420884515,42469443,4207774905
4070795,249850593,42925375,42921153
4070875,249850593,460017179,42921153
4070920,420355157,4202944818,4202944819
4071001,420355103,5488740495,4202944819
4071010,221446580,42505567,42505566
4071356,221696384,5482592397,42505566
4071685,440696494,5482592404,42505566
4072092,248295496,2550979894,2550979893
4072094,5717474,42994076,2550979893
4072111,574398172,2924921652,42867911
4072116,275634539,42867907,42867911
4072688,221449126,42496217,42493591
4072689,221449126,42496208,42493591
4072701,587067554,1942055328,1942055333
4072749,587067554,1942055341,1942055333
4072803,420342185,4202812077,1942055333
4073265,224076212,42741959,42741963
4073273,224076212,42719957,42741963
4073316,221449126,42485255,42496235
4073317,221449126,42496231,42496235
4073318,46866156,42511776,42496235
4073677,46866156,42477768,42496235
4073979,420350067,42473100,4202884464
4074455,420350070,42523370,4202884464
4074935,660225527,6181478374,2348688907
4075677,541059722,42424347,42424354
4075683,5700267,42794634,42794631
4076233,226829070,42864721,42794631
4076297,471511181,42899662,42794631
4076675,581148070,42774298,42771013
4076713,581148070,5488784931,42771013
4076841,198924632,371034141,276032821
4077585,195743332,42456335,42453575
4078300,538794277,42444581,373778409
4078982,23334091,5533091530,42464945
4079248,23334091,42464941,42464945
4079668,223508335,42748572,42748566
4079691,375464180,3788223733,42820134
4079722,219966695,42820136,42820134
4079725,375461313,42850328,42820134
4079728,219966695,42820130,42820134
4079731,46838285,42513008,42528763
4079868,46838285,42488696,42528763
4079940,460584837,42471789,537402576
4080549,420645411,2896261202,5490127765
4080571,420645411,5490127762,5490127765
4080649,216941339,1780424758,42807136
4080754,5705701,42880857,42807136
4080819,216941339,1780424756,42807136
4081275,420336153,42982328,5490148344
4081279,528709339,42865698,42883225
4081288,528709339,42847592,42883225
4081354,46869146,2307002078,42825956
4081359,5702301,3778313813,42825956
4081362,221726019,6252542587,5482330026
4081611,5708587,2874767395,42919966
4081613,358975881,42761092,42761088
4081730,5698782,3637945017,42761088
4081731,551082064,5021194055,5021194058
4082033,678190369,277787733,42847650
4082135,46931241,599033063,599033057
4082136,46931240,599033056,599033057
4082144,122625702,476026026,598031872
4082888,420871070,3931534872,42443099
4083577,5671295,5482291256,42443099
4083660,529837170,1397162794,5146436844
4083802,5702521,42829468,5146436844
4084277,664893485,589927879,5691974669
4084923,664893485,42424576,5691974669
4085469,658606761,42807232,6167162324
4085710,5705225,42873480,6167162324
4085712,224082344,42745688,42745682
4085768,5698344,42734684,42745682
4085781,224082344,42745678,42745682
4085794,349159611,5375734383,3551018100
4085795,5703888,42852315,42821153
4085796,223947603,5488755416,5488755418
4085810,5671197,42438476,278609760
4086453,25562074,588455738,278609760
4086843,5671197,42444108,278609760
4087498,658318199,42766989,5329477009
4087542,658318199,42720093,5329477009
4087666,219915223,42848221,42848218
4087736,219915223,42835775,42848218
4087740,586133565,42740279,42759799
4088149,586133565,42753809,42759799
4088428,25154625,42888341,3779079985
4088438,25154625,3779079997,3779079985
4088445,273569215,1931610637,1931610639
4088478,5698652,42768271,1931610639
4088487,423693842,5490667745,3552422342
4088542,122738229,103210354,596586371
4089178,224088627,42742296,42750786
4089189,247956704,42810967,42880853
4089197,5705701,42880850,42880853
4089287,420311677,42923155,4202517935
4089427,5697368,42746581,42745101
4089434,221570521,42520301,42474976
4089943,127739270,42474979,42474976
4090182,221570521,42520304,42474976
4090762,5672621,42446562,42455007
4091079,5672621,42430924,42455007
4091439,479642035,42455013,42455007
4091466,5704273,42858651,42848096
4091468,586133575,42723404,4207768151
4092187,420883757,4207768149,4207768151
4092671,5697057,42741726,4207768151
4093362,497395011,42510813,5488652230
4093704,497395011,42520980,5488652230
4094013,237035715,42744133,2449849353
4094644,5702963,42836995,42817108
4094650,5702963,42837000,42817108
4094652,420604743,5490153348,447759463
4094892,44763886,42429023,42428094
4095305,5669714,42427185,42428094
4095319,44763886,42429029,42428094
4095653,420311767,3530981360,3530981357
4095829,5704442,42824101,42861179
4095830,276327855,42801099,42861179
4095834,497397706,5487928034,42861179
4095862,497397706,3569402181,42861179
4096015,117596225,588152174,588152257
4096711,587355681,588152252,588152257
4097454,5676660,5488802844,42468943
4097463,545481759,42468925,42468943
4098086,545481759,42468947,42468943
4098586,681074544,42486429,5423598758
4098714,420340935,5423598747,5423598758
4099435,681074543,42486432,5423598758
4099452,5715400,5490266601,5490266604
4099490,5715400,43007977,5490266604
4099544,684484773,42809593,5122824756
4099623,684484773,42809589,5122824756
4099726,169381959,42431009,42431008
4100201,169381959,42431007,42431008
4100587,46334582,42428643,42431008
4100598,195743203,4207752454,5481863741
4101342,195743203,5481863739,5481863741
4102017,223902552,2522524482,2522524523
4102018,223902552,42751571,2522524523
4102021,696556660,4551299823,42829434
4102544,195743271,42427411,42427412
4102731,195743195,42440628,42427412
4102760,420877440,596505198,4207720197
4103232,420877435,4207720196,4207720197
4103932,497257956,42487284,42460602
4104251,497257956,42475350,42460602
4104587,5673733,42460600,42460602
4104588,420902917,4209632399,4207924096
4104596,545515296,42890762,42939865
4104597,545515296,42855618,42939865
4104598,552388434,42921018,42939865
4104600,574759541,2795571916,280230726
4104653,274894514,280230170,280230726
4104686,5710267,42828205,277786880
4105146,133803563,277617903,277786880
4105335,125905982,42837776,42837775
4105424,125905982,42837773,42837775
4105585,183794509,1942053186,42484705
4105908,5677243,42484702,42484705
4106519,502738508,42816289,42810195
4106524,502738508,5488851711,42810195
4106537,276428857,42810191,42810195
4106538,125905989,42936945,42891992
4106678,125905989,42843490,42891992
4106951,484433151,42856620,42856632
4107154,484433151,42856636,42856632
4107546,222788216,42986758,42964521
4107548,222788216,43011379,42964521
4107550,420346471,4202846198,42510710
4108095,420346494,1372888590,42510710
4108454,37793000,5830506700,42510710
4108949,196116997,42456555,4597668042
4109625,464683319,4597668032,4597668042
4110314,196117063,1506591536,470209122
4110502,444907552,1332860731,470209122
4110540,196117063,42429718,470209122
4110598,451380982,42487567,5859612593
4110713,349335371,3552399240,4204629098
4110758,5708170,42820487,5490687538
4110759,689756891,42497456,42497432
4110778,5682147,42510409,42497432
4110779,604148118,42489558,42497432
4110798,420894361,42430698,2956903775
4111537,513960398,42856255,5481983891
4111859,68665048,42987681,5717166886
4112004,68665048,42993074,5717166886
4112167,664613359,42894259,6322603801
4112368,5698026,42743349,42730980
4112384,275112341,42730985,42730980
4112417,46677573,42751247,42757412
4113128,223500225,42749630,42757412
4113657,420877434,596505196,42757412
4114136,171733205,448078450,42945477
4114825,5696515,42733581,42733584
4114826,5698382,42758628,42733584
4115285,361068421,42517380,5488527334
4115338,552388431,42813003,42901905
4115339,552388431,42857774,42901905
4115355,165801383,5490687187,1773311776
4115360,225389416,42844527,42844437
4115403,225389416,42896918,42844437
4115460,5681199,42468459,42479037
4115840,420316348,42835248,5411416268
4116035,420316348,42887664,5411416268
4116100,561349360,42772140,42740831
4116101,219625727,274304230,42848228
4116459,219915223,42848226,42848228
4116625,420628473,4205943990,42848228
4117295,606430852,42468531,5749702003
4117351,225980784,42743550,595800941
4117383,225980784,42750271,595800941
4117417,420571086,5487731949,2856760698
4117859,420571086,4205222096,2856760698
4118411,281696353,42734594,2856760698
4118490,143494166,1570156579,1543888805
4118547,420870147,42723424,1543888805
4119178,420870148,1538491807,1543888805
4119839,25478091,5487758260,5226687868
4120062,221727478,42810959,42810957
4120083,216941351,42830672,42810957
4120107,216941343,42899552,42810957
4120185,221576342,42488236,42515144
4120271,46904152,42513123,42515144
4120330,504581536,42472539,42515144
4120468,221694589,42472268,42499996
4120848,5678904,248607283,42499996
4121125,274710062,4773178089,5813498509
4121126,5679242,598035427,42464239
4121870,587067511,42491495,42464239
4122540,473433733,42511599,42511604
4122921,473433733,42502238,42511604
4123026,515098240,42969015,2533071366
4123028,246246199,42951547,2533071366
4123047,529837170,5146436845,5146436898
4123136,198924658,5487760816,5487760813
4123797,229133746,2377652094,2377652098
4123798,46443656,1758380528,42432589
4124411,420907903,4207957615,42432589
4125154,222788090,42976355,4413028259
4125218,5710885,447592196,448078378
4125505,183103651,447814454,448078378
4126081,528709348,5653802094,5653802092
4126089,183103766,42835759,42835756
4126093,183103766,42835753,42835756
4126116,46693907,589928030,42447209
4126266,46130039,42424757,42447209
4127008,5709304,42825278,5118654232
4127062,222787996,42991658,42979963
4127063,5703474,277787305,42813919
4127084,5703474,42846676,42813919
4127102,5701581,5226672475,42813919
4127103,226906167,42811104,42816418
4127193,226906167,42828302,42816418
4127277,5680831,42520347,42508331
4127469,5680831,5488451501,42508331
4127481,5712330,42966263,42966259
4127482,658499799,6166333235,6166426234
4128224,665142180,5482213963,42868973
4128240,241364264,2439690443,482655348
4128838,46738910,42877708,482655348
4129360,46933104,42798203,599052912
4129762,586133565,42759851,42759855
4130128,586133565,42759859,42759855
4130489,497385321,42823922,42823926
4130715,198924816,42919702,42823926
4130722,276143772,1942054375,42476268
4130888,5677037,42482366,42482358
4131511,5678215,42495190,42482358
4131658,5681552,42468024,42481485
4131665,5681552,42499114,42481485
4131733,68666459,43002035,42997484
4131741,559501962,42903445,42853348
4131860,5703946,42853340,42853348
4131872,581467780,5314129847,42853348
4131896,581469092,5396265654,42853348
4132039,5699411,42780205,1348849468
4132054,5696335,42730775,1348849468
4132056,664944717,1348849421,1348849468
4132185,664944720,42762242,1348849468
4132187,664944720,1348849640,1348849468
4132313,287641409,42750607,42750609
4132491,125525165,42427744,3659164546
4132517,220430636,42806634,5589402363
4132525,220430636,42806643,5589402363
4132526,224076218,42746371,42731521
4132545,224076218,42719965,42731521
4132560,222788141,42987636,5490169911
4132562,133805206,42902033,42848173
4132569,133805206,42928914,42848173
4132574,5680205,1372888545,42519662
4132595,420805220,42521178,42519662
4132781,310572195,42884954,42841672
4132804,5707422,42878478,42858862
4132837,5707422,2876332128,42858862
4132856,420346442,3222748740,598290960
4133102,412438601,598290954,598290960
4133640,420335198,4202714751,42869037
4133667,221596663,42470113,2807151245
4133939,221596669,42472121,2807151245
4134031,5675253,42468359,598622290
4134137,542167666,598622233,598622290
4134872,443326486,42982290,42955281
4135046,443326486,42989416,42955281
4135134,670330455,42835675,5482713566
4135147,5705743,42881360,42881355
4135151,5705743,42836801,42881355
4135172,225232941,42824187,42883019
4135224,25419491,2402842566,42883019
4135678,25419491,42833510,42883019
4135928,5709389,42919240,42929325
4135935,198924609,42917518,42929325
4136124,198924609,42843048,42929325
4136484,25347879,106074504,42795971
4137183,25173654,482538190,42795971
4137927,421853641,42443349,4215936659
4138654,552354138,42778041,2797690130
4138655,396295386,5210367055,5488875455
4138667,396295386,5488875453,5488875455
4138812,659167018,447764931,5490153360
4139126,196116973,42446331,42454611
4139572,5672503,42433046,42454611
4139581,196116973,42429457,42454611
4139625,219606149,42474082,42488981
4139821,219606149,42515136,42488981
4139974,293571886,2971840925,42844299
4140580,46420292,42817470,42844299
4140583,198595466,42844301,42844299
4141229,5681470,2282435296,42508803
4141251,5681470,2282435298,42508803
4141528,420351503,4202895710,42508803
4142197,420351496,4202895708,42508803
4142860,46121848,42537098,5487762779
4143194,46121848,5487762770,5487762779
4143760,222912922,2318552267,2318552278
4144039,275390431,42502808,42502797
4144113,5680289,42520341,42502797
4144508,5680289,5488372155,42502797
4144778,223491192,42779096,5333103774
4144887,223491192,5488218278,5333103774
4144905,359253980,42754962,42746959
4145463,359253980,42762521,42746959
4146065,5710178,42861468,42819646
4146071,5710178,42825100,42819646
4146087,276145952,42884361,42862720
4146332,5704545,42809864,42862720
4146337,219595935,5651154127,457328364
4146351,420569130,6288749114,6288749113
4146471,274458294,42743103,42747815
4146538,5698777,5487859639,42747815
4146557,68325092,446819621,42944230
4147009,5714378,60650139,42944230
4147023,223891349,5487960546,5540261280
4147111,221442678,42473086,42515794
4147682,5681281,42531026,42515794
4147689,221442678,2317413019,42515794
4148214,148285572,42479658,42478400
4148359,46818468,42478403,42478400
4148747,148285572,42487083,42478400
4148851,46818468,42478396,42478400
4149476,46608946,42440940,42439078
4149665,480112476,42435578,42439078
4150030,420540324,4204835196,42461069
4150124,420540323,4204835195,42461069
4150155,46865622,42463609,42461069
4150718,525028607,42487912,42461069
4151182,221449126,42496227,42496223
4151184,5679366,42477761,42496223
4151322,221449126,42496217,42496223
4151331,5679366,42509491,42496223
4151449,375592557,42835792,42836796
4151495,375592557,42836789,42836796
4151509,516697520,42988638,42988641
4151641,5701747,42814770,42814783
4151644,5701643,5488308114,42814783
4151648,671208358,42429974,42431652
4152244,5670029,596775963,42431652
4152650,191921900,2024822126,2024822088
4152651,191921433,2024822123,2024822088
4152755,622841170,5882645201,449658617
4153481,664893485,42435850,42435852
4154037,364026607,5378419181,42435852
4154112,664893485,42435856,42435852
4154662,5707715,5487784887,42909241
4154869,220102263,5488639186,5488639189
4155182,220102263,5488639195,5488639189
4155248,420619039,4205756720,42989351
4155409,420619039,42989343,42989351
4155733,46714312,42836093,42826923
4156376,46714309,276320117,42826923
4156928,658936642,1259822845,1259822830
4156942,276043639,42474828,1259822830
4157563,5702745,277046690,5481972214
4157566,274710512,42472421,42485795
4157736,436175972,42490041,42485795
4157772,433442263,1919595923,5798966625
4158516,420298202,42495624,4202358106
4159253,420298201,4202358107,4202358106
4159992,46891205,598643712,598643687
4160633,443181540,4408057402,4408057405
4160726,5703894,5123478521,5123478530
4160727,404061194,42789547,457201280
4160731,404061194,457201032,457201280
4160735,38594541,277781301,457201280
4160737,168172309,42894579,42821311
4160753,168172309,42909325,42821311
4160896,68665177,42973231,42980952
4160901,68665177,5490183151,42980952
4160906,581438549,42889950,42871895
4161162,581438549,42871787,42871895
4161314,630828586,42430274,42430277
4162058,630828584,42439842,42430277
4162583,51864971,661821952,42839087
4162971,51864971,42896976,42839087
4163354,349362298,3552622536,42900147
4163751,569266486,42443050,5475082079
4164452,5705074,455531439,455531436
4165166,196117041,42447179,42436619
4165723,541332221,42436614,42436619
4165975,682817926,1957196090,42509798
4165986,315569175,597728157,597826223
4166714,655100639,6219469864,2802726394
4167322,223940535,42743353,42740896
4167948,224064178,42743349,42740896
4168613,5697006,42730985,42740896
4168614,5697193,42743691,42740896
4168878,420904619,42835730,42795397
4169341,694973591,42881560,42795397
4169756,5696758,42737584,42737587
4169759,5696758,42737596,42737587
4169760,420313413,2700927465,2700927464
4170182,5709851,42816295,2700927464
4170183,492813790,42768613,42768611
4170750,670511989,595491777,42768611
4171335,5696662,2408354083,42735931
4171337,232490501,4951421786,42735931
4171488,232490501,2408350738,42735931
4171550,44668851,42768972,5487860836
4172146,44668851,579606268,5487860836
4172712,5681696,42471385,42520501
4172809,5681696,42489697,42520501
4172823,221441122,42520498,42520501
4173241,221441122,42520504,42520501
4173333,357524657,42488076,42478748
4173605,357524657,3627511203,42478748
4173944,5681427,42521895,42506143
4173947,5681427,42492711,42506143
4173952,420334727,5490133753,5490133749
4174246,586133507,42733376,42746551
4174564,224069070,42759515,42746551
4174642,221759320,42479621,42509052
4175386,127739220,42485886,42509052
4175479,226881014,6217440491,1705258099
4175494,244908024,2889785701,279224145
4175736,25355788,42866953,2799472336
4175752,25355786,2034007351,2799472336
4176432,22942162,61273008,1370721870
4177176,5699345,42759609,42747691
4177236,5699345,42733015,42747691
4177250,46817186,598033010,598033009
4177375,274893749,1258962903,5490247175
4177376,275037810,42762679,42753572
4177594,5709117,42822504,5488359426
4177612,46656966,596271043,596271046
4178335,5699238,42764622,596271046
4178387,122660447,60653847,60653827
4179063,8095804,60653852,60653827
4179531,248258681,42945369,43020310
4179563,5705700,42880838,42880789
4179564,222258273,4207788758,42472987
4180102,222258273,42504024,42472987
4180684,46546766,595295542,42423331
4181428,5702127,42823393,42823397
4181430,46869153,42810323,42823397
4181511,46869153,42823467,42823397
4181692,43242809,42460825,542672398
4182221,68665294,5490138288,5490137416
4182228,68665294,5490138223,5490137416
4182230,221569411,42527937,42527920
4182243,226188522,42488566,42527920
4182244,221569411,5319036543,42527920
4182253,5715400,5490183146,5490183148
4182310,5715400,5490183150,5490183148
4182387,542167635,2924921648,2757013440
4182784,420393500,4203282920,2757013440
4183311,485176772,4779073677,6133359390
4184055,120162048,1347943221,5488755740
4184089,652483534,5592612027,42945613
4184286,5717454,42965744,42945613
4184807,221586639,42474834,541999215
4185358,221586639,42503869,541999215
4185613,535252406,541999199,541999215
4185789,68665417,42960221,4588381512
4185807,68665417,42960269,4588381512
4185820,658498545,6166413732,6166413736
4186564,90086355,487116723,6166413736
4187308,208795679,42465162,42512810
4187507,420383367,4203164853,42512810
4188153,420383369,4203164854,42512810
4188705,208795724,42532114,42512810
4188909,5706365,42890754,42823705
4188959,5706365,42787636,42823705
4189026,591760923,5649146470,42991518
4189027,5709492,42930704,2764173368
4189028,5699917,3838924969,3838924963
4189193,223947603,5488755418,5488755420
4189206,275267226,42980459,5490139461
4189228,275267226,5490139458,5490139461
4189287,420346476,42516074,4202846195
4189824,660364249,42993090,42950050
4189859,660364249,42964181,42950050
4189897,219611364,42789555,455529095
4190639,5700117,280141152,42792085
4190694,5699047,6215429407,460238121
4190698,23334074,42497773,42483504
4191411,5674284,451051793,42483504
4191954,639805149,5006355533,42483504
4192334,696448438,42483509,42483504
4192963,694638607,2922103644,2922103642
4192973,627317198,42927861,42868845
4193148,617846592,42868839,42868845
4193521,627317198,5777684443,42868845
4193581,25347742,106089178,106089179
4194309,564159096,5436369626,5436369629
4194312,219972626,4878691840,42813266
4194325,219972313,42877211,42813266
4194373,226906162,42883835,42825422
4194441,226906162,42883830,42825422
4194574,420826514,42808396,4207259624
4194997,170539704,461041090,4207259624
4195420,222278159,42478783,42478853
4195693,222278159,42460684,42478853
4196019,420559491,42478851,42478853
4196135,541400501,42810439,5482157576
4196149,541400501,42854743,5482157576
4196150,46240152,5378686574,589928003
4196463,379500302,42474271,42501119
4196466,379500302,42524857,42501119
4196480,47796510,5377706614,42435556
4196642,497257925,42484239,42490467
4196820,5679455,42511005,42490467
4196825,5679455,42504209,42490467
4196995,497257925,42490380,42490467
4197650,5704965,42868433,42802426
4197854,247960482,42468180,42468183
4197882,247960482,42468186,42468183
4197907,32965206,277482762,1369722087
4198640,46725284,597324677,597324662
4199384,683931301,42832996,3570250007
4199464,683931301,42832999,3570250007
4199675,220107101,42868605,42868609
4199681,387038333,42818186,42818188
4199819,5704445,3025036819,42818188
4199833,387038333,42818193,42818188
4199849,419700415,5488760668,274301521
4199946,661874982,42787384,42838942
4199947,661874983,42909478,42838942
4199950,46139040,42436340,42436014
4200620,222788088,42988288,42953758
4200627,5711472,1296181019,42953758
4200629,222788111,42965166,42965164
4200635,222788111,42965162,42965164
4200636,695004799,6528385802,6131520151
4200689,46680433,3400633004,42751307
4200707,198924741,42835583,42835588
4200849,198924741,42835590,42835588
4200980,219624520,5481980060,5481980053
4201200,219624520,5481980049,5481980053
4201265,531057269,944462225,42829758
4201290,120256655,42770361,42768008
4201313,120256655,42755031,42768008
4201348,420908131,4207978500,246650510
4202066,219971755,42913764,5438429771
4202074,219971755,42818298,5438429771
4202089,5672946,595314103,595314104
4202098,196116985,1061531717,595314104
4202434,122633467,280638530,280637527
4203178,221698687,42491686,42491685
4203689,221698687,42491682,42491685
4204345,224813652,2336662240,2336662229
4204692,557185664,42868154,2336662229
4204932,464539905,42813249,280640138
4205487,464539905,5488346112,280640138
4205937,554055724,42852975,5347388048
4205990,38078090,4626417357,42970969
4205997,5717050,43010907,42970969
4205999,588157333,42982721,42982716
4206000,5716333,2896309637,42982716
4206001,588157333,42971729,42982716
4206002,222788107,5490184280,4205813390
4206005,420623899,42977400,4205813390
4206006,5670814,42439537,42439542
4206037,5672040,1692433941,42439542
4206674,224064181,42752263,42752259
4206686,5708139,42915235,5488683757
4206697,5708139,5488683760,5488683757
4206701,46594516,42744529,42744531
4206992,533922044,42744532,42744531
4207164,656566406,5137382118,42822732
4207176,656566406,6150262327,42822732
4207196,531049876,42822737,42822732
4207364,5677037,42482263,42482258
4207981,34593472,5481897145,42482258
4208198,221697430,42523999,42473043
4208445,529444751,5488715534,5488715532
4208471,573728027,42525468,42533669
4208644,573728027,5488527344,42533669
