,osm_way_id,osm_start_node_id,osm_end_node_id
671216,337742194,53199573,53134855
671236,337742194,151962797,53134855
671251,670690818,5420586874,5420586508
671252,23742378,257145501,34285393
671375,315224053,2296310319,50659006
671376,332309357,5585268395,53103005
671418,332309357,118016377,53103005
671453,127697519,1412763250,53217037
671457,531648747,516439739,53217037
671464,486023147,4787708490,5189017972
671474,486023147,53227203,5189017972
671485,60981171,248834276,4983397736
671486,60981171,763448812,4983397736
671487,427900353,5431736539,5431736537
671543,427900353,53241795,5431736537
671613,428249220,53203115,4273776218
671623,428249225,343605061,4273776218
671668,30833105,342735084,53138976
671760,30833105,53138975,53138976
671885,476758722,5477534654,4702439314
671890,476758721,5477534647,4702439314
671899,428070295,2133387428,4272179639
671902,6363153,3694083414,1725944735
671903,6363153,53103974,1725944735
671905,6468674,3629413341,53132089
671910,428004454,1224469833,4271601053
671917,428004452,4271601054,4271601053
671931,627072631,2616384987,53142005
671944,627072631,53181403,53142005
671956,428224937,53198133,53149377
671991,40790144,53149407,53149377
672045,369422778,4728618714,4640518753
672306,309989389,4272376415,31190915
672577,339795149,5480184800,5480186959
672591,339795149,5480186972,5480186959
672616,377692050,4220744630,4272331308
672617,428090760,53106792,4272331308
672619,356127501,2170357311,3643166213
672630,374733144,3627853142,3643166213
672638,428020736,4691768671,4691768675
672674,428020736,4691768679,4691768675
672684,484849334,4001694710,53213293
672727,484849334,53195428,53213293
672744,10425972,3955821402,3955821400
672832,10425972,3830094480,3955821400
673034,361311983,4272281488,2675733705
673036,361311983,2297522129,2675733705
673039,436665695,1026008404,254992387
673042,41821406,33112803,33494738
673049,458112227,53231072,3876906524
673051,384388791,4789165036,3876906524
673063,159080107,1711796427,4271815631
673371,352434856,53084214,4560893252
673372,460419027,53084212,4560893252
673373,637490750,1733627692,6009847472
673375,97778888,6371585646,4272160216
673396,438355307,53138876,4360893257
673403,438355309,3793153979,4360893257
673410,365201604,2422039113,53209278
673414,617431168,1870363449,281295523
673497,617431168,4816229319,281295523
673556,393924583,504887319,53083442
673870,667765045,3631790781,53083442
674288,428031773,4271826896,6380233761
674312,428031773,53156696,6380233761
674345,428100186,3449267524,32096194
674600,6505818,53245507,32096194
674608,428100185,4272394357,32096194
674749,673405801,3850843959,2094152868
675225,673405801,3850843974,2094152868
675688,199910873,2099019598,2531054601
675689,428080596,5453197484,5435769679
675729,428080596,5435769727,5435769679
675765,6345799,53077154,3591009110
675768,289832902,2279680170,5416507617
675769,371403820,5766540551,5766540549
676033,6459240,53210959,53063077
676035,6128535,5419887189,5419886848
676038,6128535,5419887192,5419886848
676046,336908261,53063957,53223122
676049,32135618,5373245834,53223122
676070,6441111,3663761709,53082874
676071,415672333,5537045702,53104258
676072,428244155,2316264222,53104258
676073,37403741,30360469,436887181
676101,4798496,53070241,53070239
676738,428020247,5457719748,5457719742
676739,428020247,53112979,5457719742
676741,259100407,53124804,53124806
676811,259100407,53124808,53124806
676869,30250712,331033258,330916465
676873,422780957,3618175305,3675503821
676880,422780957,5469435272,3675503821
676887,52496102,288630657,4270707618
676889,427905969,667235513,4270707618
676890,14267804,30139431,30139428
676893,32223235,361335576,361335582
676903,6409174,53159526,361335582
676912,246158545,4264072681,53140306
676913,428010248,2481755102,4271685912
677058,160129034,5334218963,4271685912
677084,6439999,5424974303,5424974298
677088,6439999,1762513836,5424974298
677090,428024871,4674258563,4674258555
677099,6501881,3598984956,3598984986
677104,6501881,3630132165,3598984986
677107,523128267,53112025,2396801873
677109,337742197,53091416,53215760
677114,337742197,53215759,53215760
677120,428075804,4272221665,53135779
677363,428075806,53135777,53135779
677565,260336643,53185416,53135779
677597,6484929,2094174058,3882681337
677676,428025025,4271804293,4271804294
677677,428025023,3489047859,4271804294
677679,61913196,5471848477,5471848536
677683,61913196,4614912347,5471848536
677686,110755606,530165644,53037643
677687,6332446,53037623,53037643
677688,269464292,53193984,53207948
677689,430778701,799958000,4272169893
677691,347402546,4712203764,4712203778
677692,428044640,5470610255,6056078968
677705,428090455,53119084,53093010
677706,428090455,664608620,53093010
677709,71756355,853045282,853045328
677714,71756355,5324218770,853045328
677718,310006379,602418414,280776410
678317,462696706,53011689,53195433
678330,462696706,53040413,53195433
678349,428231201,4273641263,136968036
678438,428231203,4273641264,136968036
678575,373559189,2296290349,136968036
678576,6446426,1839396367,53178201
678580,675396659,53076394,53086571
678581,428096412,3311328045,4272371373
678582,428096413,4113169454,4272371373
678587,464460457,1686749392,53100833
678588,261299884,1686749389,53100833
678590,428078017,829669464,340157232
678621,6359927,1772034005,1491174575
678622,258205036,5426420506,5426420513
678623,258205036,5417405662,5426420513
678625,28713294,5434929012,53203114
678656,28713294,2397364996,53203114
678696,421780362,1380011527,4215221529
679213,157289220,67521592,53139213
679289,157289220,53109708,53139213
679334,37551509,5833649893,53119474
679373,22927967,30345462,53119474
680006,332946376,1337532825,53119474
680064,39276984,53123776,53220146
680069,39276984,53238897,53220146
680070,378589156,3819987504,3819987479
680481,428014759,5425270756,4271696682
680520,436665690,5425270735,4271696682
680586,60786861,760856405,4082543155
680769,60786861,1834318487,4082543155
681016,590375329,53157519,53040355
681021,440644243,53061878,53040355
681027,6491594,3010916616,53068821
681029,428006076,53173601,4271631086
681053,428006081,53173600,4271631086
681091,263564028,2626099613,4906569020
681094,499377046,30079365,4906569020
681106,375242275,53029204,4496309698
681108,428018273,4271723100,2423622512
681112,428018275,4271723099,2423622512
681120,462702297,619056358,53082588
681156,393924582,6394837119,53082588
681499,682778995,3697606288,53082588
681951,661546659,747690834,6193202162
681964,428068178,752197997,6193202162
681995,160490822,53219939,53108139
682009,160490822,53108203,53108139
682024,460419017,6081102248,53088998
682432,245265799,6081102249,53088998
682756,263673824,6081102246,53088998
683316,428230594,4273638464,53088998
683319,428225224,544353909,4273594972
683961,428225245,544353910,4273594972
684605,6437285,59999648,53185819
684767,331577304,60975339,53185819
685108,6414631,53135537,2232543242
685109,621283307,53179459,53203986
685112,621283307,53110318,53203986
685119,220427471,5412625485,5412625490
685120,52215258,664316770,2302021065
685130,52215258,53119105,2302021065
685132,428079393,53129759,53068235
685346,512142255,4272248688,53068235
685536,599498942,53127781,4940900841
685585,599498942,3588207609,4940900841
685605,392696868,29545412,4507382390
685975,621426664,30003792,30003764
686393,69292407,53216116,53213922
686599,370823243,544353836,3745076002
686940,259100782,53123918,53123917
686955,259100782,53123915,53123917
686957,23813275,35822251,35822712
686972,6429750,1216103376,1216103388
686976,6429750,3949426987,1216103388
686988,428227822,4273617221,53184118
687627,428230982,4273639244,53184118
688225,428230992,4273639243,53184118
688774,428227833,4273617220,53184118
689266,428073507,53125766,568231420
689306,365781141,5448313368,568231420
689422,347092909,5440514405,281493433
689943,32121988,53165711,281493433
690296,428243910,5448313227,4742445341
690476,428252541,5431295177,5431295180
690502,428252541,53114605,5431295180
690522,6138447,50746076,50635523
690524,686008023,2294794772,50635523
690534,533332022,5355802320,5334244937
690535,428092140,5420500886,1819221379
690549,6448598,3854923240,3854923237
690872,6448598,53201875,3854923237
691080,6371298,53113626,1731021353
691081,14382127,1271404054,6110154168
691083,14382127,53056579,6110154168
691085,377780201,2505178911,1716466807
691089,424666973,34705922,34705932
691107,23743298,52974560,34705932
691112,427896789,2069265701,1498141819
691140,427896789,53069998,1498141819
691148,428065602,4272138756,50772678
691151,6136264,50764178,50772678
691165,347092915,281498520,4117338894
691166,460421482,53098681,5440514213
691380,460421482,53131380,5440514213
691588,679386343,4166647303,53062998
691591,679386345,4621440703,53062998
691602,10426255,53197412,53091120
691626,428090621,4272333586,53091120
691636,39116322,287207916,255012226
691673,289489621,50768283,4708912132
691684,477564231,3590571385,4708912132
691690,370823235,4410665097,2853613329
692365,370823235,60652298,2853613329
693024,306133430,1745375959,1745375954
693030,428288850,50664910,5421200961
693032,263729522,2288702803,53194397
693045,263729522,53113654,53194397
693072,259122758,53143783,4598562298
693073,428064423,53054205,4272135144
693131,428064422,4272135143,4272135144
693135,6613672,53190913,53162531
693144,6613672,53190912,53162531
693157,428018952,4271726115,53224067
693159,428018952,53224068,53224067
693162,6418109,5439750982,5439753400
693164,6418109,4441403158,5439753400
693175,333370568,6081102247,3404819534
693601,259264565,3343192338,4270689582
693602,428066028,4272144270,5454514210
693732,430063857,1017383697,368407930
693734,378589139,53248082,53089908
694124,378589139,2325980862,53089908
694536,160682333,53218373,53065829
694537,156201454,53067067,3651357113
694971,6450094,53203140,53203139
694993,428079369,4272248668,53203139
695032,428066739,761892514,340157899
695129,428067079,340340788,340157899
695166,6345823,53075753,53075754
695168,428097039,3921157488,3921157491
695191,428097039,53167895,3921157491
695204,158882511,53077602,53077604
695205,347094714,246758481,53208454
695206,428243911,4273731218,4273731219
695475,6128535,5419886792,5419887272
695480,6128535,50709398,5419887272
695492,159547073,53094606,4831770259
695528,159547073,53090215,4831770259
695579,428005332,53150018,53247875
695965,337742194,53232307,53247875
695967,428005332,5440360085,53247875
696295,621874276,4203309476,4203309483
696296,300582157,3131661782,3212082379
696297,22927950,764028196,3475862613
696730,635999322,5435295539,5998174197
696988,635999321,53144987,5998174197
697121,159494197,50771929,5663422299
697123,428073151,4272200335,35804795
697124,500507571,31430639,29977895
697747,55155498,1184914841,1184921139
697774,55155498,4271842309,1184921139
697778,486822245,53250811,4793731410
697920,33972611,53155601,4793731410
698103,513238740,563386640,53101390
698106,513238738,6364061409,53101390
698111,513238732,5017548642,53101390
698125,513238735,5017548644,53101390
698478,370823235,3854886385,763004621
699155,428102475,4272411375,763004621
699812,157481951,53180708,2369787153
699815,157481951,53241880,2369787153
699817,265352909,53073254,2248278428
699857,265352909,2248278458,2248278428
699995,28822255,316879452,316879463
699996,370823238,3873906270,53193019
700270,370823238,3411880725,53193019
700482,8111067,3883966735,3883966733
700490,369012027,3788014408,3788014445
700509,369012027,53145243,3788014445
700543,374848965,3618175633,5856154479
700544,670690818,5419191017,50741250
700545,428091358,4272337609,4272337610
700743,428091356,31548337,4272337610
700869,400695409,53158031,53158028
700875,6516551,53179229,53158028
700876,428030964,4691768845,4691898925
700883,428030964,53238224,4691898925
700894,260380695,3841890427,53071839
700895,260380695,3841890425,53071839
700897,404136301,4064101356,1724731506
700946,537681170,53096936,1724731506
701086,52839980,30232603,1855120258
701794,8591564,53247597,53277031
701881,8591564,53203978,53277031
701981,140420693,5406810608,5406810723
702000,140420693,5406810620,5406810723
702066,693449130,5429873665,1876889869
702075,6434176,4261921999,535067328
702076,364969431,1200609541,4368949107
702081,8591346,53092535,360509025
702189,32121287,53092540,360509025
702212,359424723,5436102550,5436102551
702213,359424723,2501315187,5436102551
702215,428073952,5544434916,4272327251
702225,428089803,2135487795,4272327251
702233,366391879,136943946,4272310026
702319,428087340,4272310025,4272310026
702392,428260769,5178539995,53188348
702395,289314032,53139142,88486453
702596,289314032,53072465,88486453
702670,428289669,53007247,2428460906
702695,428289668,4274121382,2428460906
702735,427896789,5426248595,5426248591
702744,427896789,2040628176,5426248591
702773,31867395,30888393,53201446
703003,49889556,3396235213,53201446
703014,428018274,4271723098,2440748599
703021,6348600,53082403,2440748599
703031,6496954,2706256857,2854003486
703423,537655086,3773868329,2854003486
703745,428267804,5417004879,4273949383
703750,428267812,5417004897,4273949383
703752,483368463,724831474,4761147029
703765,6452320,2396888724,53205240
703766,427905978,4270707616,4292226822
703768,428066139,255019445,53034559
704310,427904630,4270689579,4270689578
704433,427904632,4270689577,4270689578
704510,428315945,53074399,4270671156
704607,427901884,2644346473,4270671156
704688,428312238,4274293308,53078064
704802,428312238,967527687,53078064
704944,620737018,5374422720,4272393847
704945,263688297,4467113819,53119156
704951,263688297,4467113817,53119156
704974,6351280,53086634,53086637
704975,428073550,4272202535,333387750
705276,513490828,387133244,5019299063
705278,457542645,53100726,88487816
705325,457542645,53179367,88487816
705363,22953868,5869112098,2941328143
705381,428033951,5253100795,2941328143
705393,373541561,5462207170,53247835
705394,373541561,3213467354,53247835
705398,159547072,53151173,2986901684
705410,159547072,3958868754,2986901684
705448,682341625,4927630762,4927630759
705648,682341625,4927630757,4927630759
705788,375242275,5468006332,4187636299
705790,428068209,5453895611,4272162174
705794,6138264,5977052161,5977052157
705795,6429459,53183770,3588250487
705905,86125085,30230300,30230502
706649,158094959,1810739435,1810739431
706659,158094959,50777259,1810739431
706667,427905558,634092845,4270701513
706704,427905624,5435451193,4270701513
706820,428018463,4271725097,522315902
706833,428018471,4271725096,522315902
706841,525504694,4301226052,31190447
706909,525504694,50610096,31190447
706966,363376830,3665144197,3665144185
706967,363376830,3675467537,3665144185
706968,428018022,4271720309,992724112
706970,6372637,53021977,53021971
706980,6372637,53115263,53021971
706983,331765670,53091668,2704830860
707417,264834705,674926913,2704830860
708081,428342325,53008649,2704830860
708555,687891795,1730115901,6448978904
708560,333322603,53194407,6247404623
708565,624379274,5896100092,5896100093
708596,158094959,50688136,50776103
708606,158094959,3151880638,50776103
708613,289490190,5480186528,1913522378
708627,513490829,3818194326,3652343935
708636,513490829,1152296184,3652343935
708671,6352674,4105823927,3600937820
708943,6352674,4105823929,3600937820
709197,428088701,3649624968,5420650457
709269,428088701,3649624965,5420650457
709345,343058387,53066621,4411912818
709416,343058387,4411912812,4411912818
709422,283038445,32268797,32270960
709442,253553519,3972398800,32270960
709468,293342835,2281106352,5471578119
709475,293342835,50694495,5471578119
709478,667551117,53123221,2565713333
709512,6379042,6250328119,2565713333
709553,428070301,5454573482,4272179640
709554,428070296,4272179639,4272179640
709557,621378270,30234595,30234597
710159,306738975,35436551,35436552
710247,263549159,3718688731,53105937
710425,369619637,3351535940,53105937
710807,52032978,663313921,671764410
710808,53032997,3904151585,3904151589
710815,259100478,5429057436,53124817
710834,428092631,4272345240,53124817
710838,465973027,5429057432,53124817
710840,465973021,3871830934,53124817
710841,306195321,30789993,59703875
711545,537678338,5429351341,3734716993
711617,537678338,53138967,3734716993
711694,427906884,53203284,342641585
711789,30832174,352933780,342641585
711821,370809225,6143747268,2259005833
711823,370809225,1260363718,2259005833
711825,484636425,4773879985,69374662
711826,189304070,1730852313,640696814
711857,189304070,640696821,640696814
711874,158274770,1705065912,53081396
711875,170039709,53246772,53081396
711876,430813199,5426420797,5419190685
711884,430813199,5426420825,5419190685
711885,455887546,1908689313,53232323
711886,455887546,4522577132,53232323
711887,174803738,53213571,5529868611
711889,6442358,4590007865,4590007867
711892,35128853,30359448,2683090700
712324,12874719,4608869017,3965306983
712335,12874719,53103049,3965306983
712346,344300173,1727281183,53068093
712351,344300173,53204336,53068093
712356,158958909,3600987708,1747654416
712359,158958909,3813391014,1747654416
712360,9407841,53222711,53210975
712378,39877395,4555223678,53210975
712380,9407841,53116769,53210975
712386,158257304,1704926690,1704926702
712393,402083659,3054684636,4280806663
712398,402083659,322979488,4280806663
712405,431330662,4305382426,4305382423
712504,4810182,4357180457,4357180458
712971,622569810,5033157434,5033157597
712972,158265890,5440951140,5440951161
712973,428088694,53088303,89138678
713409,58574463,4354513597,89138678
713411,332175733,725788260,89138678
713825,486275928,1418574191,4789323394
713836,33069279,1734782735,4789323394
713854,428057345,4272083165,3344822114
713896,428057345,53223525,3344822114
713931,6485884,5471848268,5471848264
713936,6485884,5471848344,5471848264
713939,428259116,4272135774,4273876213
713940,219620419,50758194,2287655628
713942,428084117,4272285437,740159652
713959,428084117,53252645,740159652
713970,55482709,697235814,2603562977
714046,39276984,53220146,53123776
714048,39276984,53141815,53123776
714053,332483035,5120104870,5120104866
714093,332483035,4325942907,5120104866
714105,259097443,5427079573,5419879794
714183,259097443,3620849022,5419879794
714249,257835680,53277131,59823708
714412,257835680,53179383,59823708
714531,486003878,4787595231,53105926
714863,158781300,5442291556,53105926
714873,428222840,3830094459,53105926
715394,328327265,4519705749,53105926
715578,428073487,4272202542,4272202543
715583,428073495,288920565,4272202543
715589,428259117,5445942862,4273876211
715591,620731742,53122690,5374422175
715596,620731745,5873010063,5374422175
715625,32149961,243649152,53206572
715627,32149961,243649147,53206572
715628,61919162,5429150273,5529749522
715634,61919162,53184608,5529749522
715648,566870176,5458215165,53194748
715650,6429430,243645779,53172831
715651,6429430,3705778116,53172831
715652,362826726,3631681413,53151413
715667,362826728,4646453660,53151413
715685,362826727,4646453693,53151413
715703,427892862,4646453615,53151413
715707,428077949,4272236040,356036239
715720,428077956,4272236038,356036239
715741,6424831,634075875,634092934
715762,332483032,634092917,634092934
715863,428096014,53250088,5445719702
715864,428096014,5445720332,5445719702
715865,6481947,5120284923,5120284926
715898,6481947,4022828753,5120284926
715907,428077975,4272236037,53135535
716020,428077979,2305393275,53135535
716126,428096452,4272371356,30139137
716189,428020458,2273314737,5693117190
716190,428017332,2531487050,4271715873
716193,363241433,1123563473,3643222467
716199,428073954,2135489947,3622875535
716209,428073954,2135486631,3622875535
716217,428315891,4274325127,4032206140
716480,428315891,4272320299,4032206140
716708,158097393,50697437,5666757506
716710,158097393,2675656638,5666757506
716718,306137789,529140051,1747356712
716720,623761321,30321353,30321253
716729,6464911,4640176520,4640176376
716730,6456584,3996640429,5257132766
716808,6456584,53144267,5257132766
716857,6402430,1794016218,53151521
716858,371236483,5471796227,3777496061
716882,428008520,5406810535,5406810531
716883,6389450,53136247,53136250
716903,6389450,4272116723,53136250
716931,31659917,53153087,2397343907
716932,673404739,53092647,666602856
716934,673404739,53092646,666602856
716961,486030665,5420650503,4787774426
716968,428093498,53092587,4787774426
716973,22759220,3905554841,544353775
717627,22759220,3905554850,544353775
718263,32123212,53074381,53136577
718264,32123212,440998268,53136577
718266,28740129,279441383,372813424
718332,28740129,53231504,372813424
718367,427909554,4270735261,5454512960
718674,54115146,53107440,53187580
718677,428063456,881299340,892619689
718770,428063456,53113877,892619689
718841,97903805,761245643,3237111238
718842,428008495,4271660871,3596975560
718848,607801080,53100664,3596975560
718863,654500216,53095258,53172057
718864,331765683,674926937,53099305
718989,331765683,53099303,53099305
719403,353715932,4272072025,5454511882
719405,353715932,5454511856,5454511882
719408,482719021,5417405695,50725197
719409,482719020,5417405698,50725197
719412,6450778,53203842,5896071294
719415,428083426,4272279140,5896071294
719480,263549159,3718688731,53158020
719858,6408212,4842705519,53158020
719859,389154025,2889669663,53158020
720241,162685294,4932824608,992693787
720242,6495809,5448506063,53238767
720243,22760315,929766963,53071969
720260,6344829,244284997,53071969
720262,243349942,53168900,53068932
720402,243349942,53186040,53068932
720468,340086099,3518116570,3518116578
720513,594003799,5418223038,5418223045
720516,25475853,993829374,993789759
720519,428083428,4272279138,53203838
720537,6450778,5896071294,53203838
720540,255109218,53227212,53107544
720541,22927956,53144749,2324752742
720544,484849330,4444317273,5637049721
720545,590417509,53179398,5637049721
720546,428267799,4273949385,4273949386
720548,427902147,4270674501,4273949386
720553,428074764,4272213805,53107808
720555,6371024,5420482409,4405284710
720557,265715983,1759477194,86554410
720558,255861029,418383302,2615683868
720569,428024888,53172487,53172489
720581,428024907,4271800722,53172489
720646,31999589,53143777,53051689
720647,31999589,3945169047,53051689
720655,546094877,779404330,2324752793
720670,531642210,2881861096,5445942821
720671,531642210,53175565,5445942821
720673,35134381,412124808,2670856973
720703,35134253,50658477,2670856973
720706,621358976,5453893094,5453893079
720708,521909816,53033979,490729044
720727,370101731,2939959149,490729044
720758,306137789,993101842,529140051
720761,462696706,53011650,53213292
720774,462696706,53011689,53213292
720795,36782148,53143781,1365117797
720797,257835680,53179381,53277102
720978,257835680,53179382,53277102
721122,428234762,4273690680,50739883
721124,533331377,4306288688,4306288686
721624,533331378,4306288683,4306288686
722173,6128535,5416507082,5416506989
722181,6128535,5416507303,5416506989
722182,6458570,3697939629,5448313383
722183,6458570,582367639,5448313383
722185,124045491,29978575,30359723
722599,6483017,53224598,4789381260
722796,373356837,50817289,768252285
722798,61151091,3622857697,53196975
722800,399819387,476221420,478469095
722802,6371024,3806993557,478469095
722805,306060483,35442920,6307319310
723158,158265852,5442291581,53230316
723615,158265852,53243391,53230316
724054,428094420,2418103500,4272362291
724055,428094416,1754428876,4272362291
724065,621671510,5462085201,5462085186
724066,255109218,53040339,53097861
724067,255109218,53151581,53097861
724068,8116487,634064062,4410622539
724159,332060263,4245082365,3391701878
724688,428084697,5447199726,5447199744
724707,428084697,5971383381,5447199744
724728,6418195,53172011,5451438486
724730,331577302,3386553831,4858663467
725178,494034204,53099173,4858663467
725318,428067770,5379614845,4272160220
725341,428020112,306445741,1197029730
725342,10380314,3830094469,53196474
725362,10380314,53213008,53196474
725369,6441828,53196475,53196474
725374,476758698,50608650,50690534
725380,340086099,2930490555,3518116570
725424,364220831,2099039943,4272052919
725425,642257869,6046905082,53091624
725515,642257868,2563978827,53091624
725569,6391470,53138780,622839523
725571,428094375,1820953920,4272361599
725630,465798911,5419906238,4272361599
725691,428259120,5445942849,2577614161
725695,368875300,2577614162,2577614161
725696,289482379,50694823,50716581
725700,6447644,4240619929,4731739564
725722,6447644,4731739578,4731739564
725763,22717075,243651552,3457964422
725774,338676621,243651558,3457964422
725776,428090552,4272333254,1819221407
725777,511856498,50685609,50685611
725779,369436456,5451437736,5451437731
725795,369436456,5447737780,5451437731
725800,431072116,2572172880,5422214302
725802,454549279,50791728,4510974953
725882,40416131,53166805,53217943
725885,621874261,269094303,33112834
725891,259104819,6080335360,53200955
725893,259104819,53209601,53200955
725899,375242283,3691848214,2380681136
725900,362638728,3669059121,53036597
725905,23811813,3669059120,53036597
725911,437078533,296004549,894564276
725920,47287076,53148748,53148657
725991,47287076,699482128,53148657
726080,6462286,53129823,53203889
726081,6462286,53101240,53203889
726082,160944930,4238252063,2317823419
726083,10561014,5421964789,302217552
726305,8111114,4446194769,3402783202
726365,389455954,3843687036,3843687038
727030,34575392,314446850,6485279742
727684,38522211,5253441848,5253402079
727696,38522211,50727120,5253402079
727704,428074730,2232036629,4272211780
727850,428074720,53143746,4272211780
727932,427900708,4270650121,5434013843
727933,243338979,53128459,53145424
727942,185882765,1760554551,53145424
728397,395933841,1778657905,53145424
728660,29545200,4855913797,326141683
728661,158782388,53102768,3003522942
728662,27081452,50689607,356203063
728698,428092121,3572736932,4272342115
728754,263564761,53186322,53238895
728771,263564761,53238896,53238895
728776,256917157,59594007,2625354237
729273,256917156,2625354230,2625354237
729774,340339043,53186136,5532567895
729792,340339043,5254863643,5532567895
729804,6502277,59821274,3450972105
729811,6368129,53109963,5421965182
729812,52015051,342736968,53138977
729820,428032875,4271834239,53138977
729881,368876543,342735374,53138977
729939,61913191,4272312900,4449912723
729942,61913191,4449912730,4449912723
729947,428244381,1556609936,4273734871
729976,364280730,53220444,4273734871
729983,4708896,60411965,32097958
729988,314942033,3210118267,3210118268
729990,428234756,4273690682,3210118268
729991,428025205,4180381732,4240619553
730027,428025205,4180381713,4240619553
730050,389154025,3718716236,3718716016
730346,389154025,2889669672,3718716016
730697,9113127,1705144749,53095354
730698,9113127,53112759,53095354
730699,382589008,3663482123,3653348108
730733,382589008,3663482121,3653348108
730795,6371024,3806993557,53113361
730800,6371024,53113360,53113361
730803,260376257,53250200,4804447218
730813,260376257,4804447211,4804447218
730827,6128535,5419887267,5419886792
730832,6128535,5419887272,5419886792
730845,92514164,135710288,31031970
730851,92514164,2405624401,31031970
730856,225167313,2501317586,5436102553
730864,225167313,5436102541,5436102553
730897,428290860,6095125620,53129063
730898,428290860,4274128270,53129063
730899,43860322,53089543,3618096329
730901,43860322,3682846054,3618096329
730903,85106512,30345405,29979598
731637,14017470,29979596,29979598
732381,428033718,4271841420,4271841421
732438,428033716,53154480,4271841421
732493,365213167,5453896597,5453896580
732494,365213167,1700424499,5453896580
732496,6434176,4269335371,4269324862
732498,258205036,5426420478,6031495541
732500,258205036,50725199,6031495541
732501,372878523,50621710,1821778208
732507,291854406,50678445,1821778208
732508,30794627,5590816060,53067589
732510,360800933,938277734,5454399980
732512,428079987,3725221542,439791658
732687,290618997,2941309578,4273720169
732717,428236519,53213356,4273720169
732732,594003799,4602703202,5418223038
732736,621088615,2014572798,1693333653
732743,251533654,53186369,2447249068
732745,9121519,365776370,3830094453
732786,9121519,53148450,3830094453
732789,543794368,5467475591,1033874283
732802,543794368,1275276475,1033874283
732804,6134252,30139419,3210115237
732807,428227850,4273617214,5360215952
733300,428227850,4273617215,5360215952
733942,537620220,1852289735,5429873671
733947,6410233,3921103435,53090497
734016,6410233,53160961,53090497
734070,504342897,50673958,50718687
734073,428062708,4745072556,53066842
734076,306060916,5123200638,35446503
734591,296070145,4775990616,53205954
735171,524888104,53142969,53205954
735881,590421615,59596692,3682868806
735883,427901454,5429873489,5429873483
735920,6448179,53201453,52992530
735926,427893555,4270636561,4270636560
735940,428100720,53131416,4272394583
736048,428100723,4272394582,4272394583
736215,428228504,2642806613,436887475
736247,570227229,5482343595,436887475
736254,8111820,3626018324,3985500697
736266,428070301,5454573482,53075009
736267,428070301,2603562963,53075009
736277,607865526,53156627,5759910496
736279,441086625,53156629,5759910496
736282,10502121,6522169956,6522169962
736370,10502121,6522169964,6522169962
736460,124940414,1388977292,446445222
737178,260376237,3977268979,53159392
737179,599498942,53114708,53159392
737226,6447167,2369849172,53159392
737228,306193779,152411968,1229513814
737802,340226482,5480724744,5480724731
737804,340226482,1506928219,5480724731
737809,428315872,5429057078,5429057074
737814,428315872,4274325134,5429057074
737827,337742197,53194407,53215761
737831,337742197,1810680423,53215761
737832,291858390,50773306,5984377191
737833,6383270,53128135,5314129899
737839,428063388,4272128352,53188474
737966,456460810,3653468797,53169352
737995,456460810,4877157318,53169352
737999,428004657,5049600986,5049600982
738057,428004657,4273853101,5049600982
738212,428088701,3649624974,3649624969
738280,428088701,5420650469,3649624969
738344,225166172,50609700,5471600980
738374,374733151,2773864706,3781103926
738375,374733158,2677818504,3781103926
738376,14266224,2670539695,438328905
738378,14266224,138202575,438328905
738382,428021949,4271752787,4271752788
738383,460418981,53131413,53131411
738541,428100732,53131410,53131411
738666,364424206,2620627072,2620627010
738801,364424206,1345954576,2620627010
738940,428062537,2968207775,53181586
738943,428062537,4559357224,53181586
738976,627195959,53153886,4319924049
738977,476758746,4702439364,5419191706
738979,476758746,4702439367,5419191706
738981,455866865,31251602,4272380192
739091,428097441,1726065110,4272380192
739373,328309942,50753608,50719454
739374,428230954,3923726529,53151518
739388,389223485,2460598251,53151518
739396,671498797,4273861138,1600323993
739816,30969774,53179549,1600323993
740230,431072116,5422214312,5422214307
740232,122722035,5184112995,819907452
740235,241687838,32270956,4654625517
740236,427905951,5067002242,3681445934
740240,241283900,67507250,53233321
740243,9407841,53142719,53233321
740265,289314036,4551277421,53233321
740369,289314036,53233320,53233321
740466,370823235,3023687038,3023682023
741143,370823235,3023682029,3023682023
741800,6432632,53157607,53091553
741803,6432632,4614652898,53091553
741804,428247255,53166920,4273759212
742017,6510286,53225175,4273759212
742436,6360610,53100968,53100970
742443,6412226,2509023311,53100970
742444,6412226,53163967,53100970
742448,428067861,4272162024,799930856
743023,620762224,53223860,53186029
743151,620762224,53126058,53186029
743246,241905500,53075638,53201791
743247,8591498,90237086,4272364180
743393,428094936,3774325269,4272364180
743554,428070512,2501221677,4272180371
743555,428070520,53135596,4272180371
743560,428228497,1703423004,5966727727
743587,428228497,4273617287,5966727727
743592,177678723,479736003,53092613
743656,4644191,29545479,29545484
744035,6418109,53171910,5439750982
744037,6418109,5439753400,5439750982
744049,177678618,1880987663,124181376
744488,364406681,3684481435,3637417971
744555,364406681,3637417980,3637417971
744572,428043032,5454513418,4271966098
744573,428043029,490729018,4271966098
744574,428073430,5446749615,50711342
744599,264545450,496331163,2702114622
744609,264545454,53198130,2702114622
744684,460419004,53171329,53156221
744709,460419004,53180207,53156221
744719,7977588,4696602250,53213983
744811,7977588,53213982,53213983
745078,623295784,53129693,373579610
745079,534549104,4392713140,53070139
745361,458058810,53247236,53070139
745995,428300267,4274209851,4272344740
746036,428092551,409327509,4272344740
